Customer_ID,Acquisition_Channel,Segment,CAC,Monthly_Revenue,Churn_Month
CUST_00518,Referral,SMB,142.11,603.92,21
CUST_00519,Referral,Enterprise,139.6,858.64,37
CUST_00520,Paid Social,Enterprise,1236.4,507.29,4
CUST_00521,Email,SMB,117.27,338.16,11
CUST_00522,Organic SEO,Enterprise,280.3,913.46,9
CUST_00523,Referral,Enterprise,188.43,1074.72,18
CUST_00524,Referral,SMB,147.3,330.26,24
CUST_00525,Referral,SMB,77.26,380.09,18
CUST_00526,Organic SEO,Enterprise,317.41,861.37,17
CUST_00527,Organic SEO,SMB,70.4,404.35,20
CUST_00528,Paid Social,SMB,456.99,400.55,2
CUST_00529,Paid Social,Enterprise,499.89,430.22,6
CUST_00530,Referral,SMB,51.05,292.47,27
CUST_00531,Referral,Enterprise,175.69,945.02,26
CUST_00532,Referral,Enterprise,144.62,846.73,26
CUST_00533,Referral,Enterprise,112.43,617.45,19
CUST_00534,Organic SEO,SMB,207.85,388.11,22
CUST_00535,Email,SMB,50.0,344.97,18
CUST_00536,Referral,SMB,50.0,532.07,21
CUST_00537,Referral,SMB,195.5,136.96,30
CUST_00538,Paid Social,SMB,425.05,86.96,4
CUST_00539,Organic SEO,SMB,168.65,474.12,26
CUST_00540,Paid Social,SMB,751.94,145.62,6
CUST_00541,Referral,SMB,101.69,334.9,20
CUST_00542,Email,SMB,80.06,318.52,13
CUST_00543,Paid Social,Enterprise,713.96,539.12,5
CUST_00544,Email,Enterprise,194.56,801.93,14
CUST_00545,Email,Enterprise,189.38,734.75,15
CUST_00546,Organic SEO,SMB,157.09,82.75,18
CUST_00547,Paid Social,Enterprise,570.1,386.11,2
CUST_00548,Email,Enterprise,156.08,619.86,14
CUST_00549,Organic SEO,SMB,191.86,384.46,8
CUST_00550,Email,SMB,115.75,345.23,14
CUST_00551,Organic SEO,SMB,148.35,380.93,21
CUST_00552,Referral,SMB,50.0,388.24,31
CUST_00553,Organic SEO,SMB,237.0,453.6,20
CUST_00554,Organic SEO,SMB,251.28,570.96,17
CUST_00555,Referral,Enterprise,125.57,860.86,40
CUST_00556,Organic SEO,SMB,57.84,308.24,10
CUST_00557,Paid Social,SMB,518.46,124.26,4
CUST_00558,Paid Social,Enterprise,547.98,551.59,6
CUST_00559,Email,SMB,94.72,302.16,15
CUST_00560,Email,Enterprise,211.14,668.37,19
CUST_00561,Email,SMB,167.49,237.66,14
CUST_00562,Paid Social,Enterprise,1061.29,368.05,2
CUST_00563,Paid Social,SMB,536.74,277.17,3
CUST_00564,Paid Social,SMB,391.84,164.08,3
CUST_00565,Organic SEO,SMB,193.61,230.15,16
CUST_00566,Email,Enterprise,162.26,533.75,19
CUST_00567,Organic SEO,Enterprise,244.31,788.73,10
CUST_00568,Organic SEO,SMB,107.48,443.17,30
CUST_00569,Referral,Enterprise,90.33,869.86,24
CUST_00570,Organic SEO,SMB,115.03,453.45,13
CUST_00571,Organic SEO,SMB,161.23,302.57,24
CUST_00572,Email,Enterprise,172.56,638.57,19
CUST_00573,Organic SEO,SMB,90.32,367.56,8
CUST_00574,Email,SMB,63.04,351.3,12
CUST_00575,Referral,Enterprise,140.44,960.1,18
CUST_00576,Referral,Enterprise,188.3,924.04,24
CUST_00577,Paid Social,Enterprise,1122.37,524.78,7
CUST_00578,Referral,Enterprise,191.39,827.95,29
CUST_00579,Organic SEO,SMB,167.83,316.59,19
CUST_00580,Paid Social,Enterprise,1099.22,536.95,7
CUST_00581,Organic SEO,SMB,217.19,417.55,12
CUST_00582,Referral,Enterprise,153.21,905.32,26
CUST_00583,Organic SEO,SMB,190.24,378.65,18
CUST_00584,Organic SEO,SMB,195.23,265.56,26
CUST_00585,Email,SMB,50.0,453.26,15
CUST_00586,Paid Social,SMB,676.46,265.25,5
CUST_00587,Paid Social,SMB,595.77,305.31,4
CUST_00588,Paid Social,Enterprise,1085.26,398.4,4
CUST_00589,Paid Social,Enterprise,1049.47,585.55,5
CUST_00590,Paid Social,SMB,425.19,313.2,3
CUST_00591,Paid Social,Enterprise,1214.25,488.38,2
CUST_00592,Email,SMB,58.24,319.15,16
CUST_00593,Paid Social,SMB,850.54,139.04,5
CUST_00594,Organic SEO,SMB,88.43,305.81,26
CUST_00595,Referral,Enterprise,119.73,972.32,24
CUST_00596,Organic SEO,Enterprise,274.05,825.14,12
CUST_00597,Email,SMB,186.53,497.86,16
CUST_00598,Paid Social,SMB,932.16,196.59,5
CUST_00599,Paid Social,SMB,753.74,191.19,2
CUST_00600,Paid Social,SMB,205.89,417.97,4
CUST_00601,Paid Social,SMB,462.57,132.35,6
CUST_00602,Paid Social,SMB,355.32,188.29,5
CUST_00603,Paid Social,Enterprise,707.47,479.93,7
CUST_00604,Paid Social,Enterprise,976.09,507.75,5
CUST_00605,Paid Social,SMB,425.96,412.15,3
CUST_00606,Organic SEO,SMB,164.66,372.65,23
CUST_00607,Paid Social,SMB,694.57,229.62,5
CUST_00608,Organic SEO,Enterprise,295.21,518.06,10
CUST_00609,Organic SEO,Enterprise,239.2,706.22,12
CUST_00610,Email,Enterprise,236.73,672.2,15
CUST_00611,Paid Social,SMB,269.89,228.49,1
CUST_00612,Email,Enterprise,195.67,678.0,16
CUST_00613,Email,SMB,50.0,336.36,11
CUST_00614,Paid Social,SMB,349.76,297.11,8
CUST_00615,Referral,SMB,89.8,313.78,23
CUST_00616,Referral,SMB,120.87,500.73,38
CUST_00617,Paid Social,Enterprise,770.24,518.7,7
CUST_00618,Paid Social,Enterprise,1166.51,320.49,4
CUST_00619,Referral,SMB,139.96,795.78,26
CUST_00620,Email,SMB,95.45,219.13,24
CUST_00621,Paid Social,SMB,627.17,156.17,4
CUST_00622,Paid Social,SMB,551.83,281.44,3
CUST_00623,Organic SEO,SMB,115.15,178.18,23
CUST_00624,Organic SEO,Enterprise,255.0,819.3,25
CUST_00625,Email,Enterprise,212.89,661.27,16
CUST_00626,Organic SEO,Enterprise,279.29,905.08,19
CUST_00627,Organic SEO,Enterprise,242.84,883.26,24
CUST_00628,Email,SMB,51.78,460.61,17
CUST_00629,Paid Social,SMB,546.99,323.1,4
CUST_00630,Paid Social,SMB,667.75,198.59,2
CUST_00631,Email,SMB,67.1,368.87,12
CUST_00632,Referral,Enterprise,215.85,1050.61,30
CUST_00633,Organic SEO,SMB,159.49,388.36,12
CUST_00634,Organic SEO,SMB,211.75,401.78,20
CUST_00635,Paid Social,SMB,799.9,177.96,4
CUST_00636,Organic SEO,Enterprise,295.1,665.1,17
CUST_00637,Organic SEO,SMB,181.58,324.2,24
CUST_00638,Paid Social,Enterprise,627.03,597.05,5
CUST_00639,Paid Social,Enterprise,796.61,412.8,1
CUST_00640,Organic SEO,SMB,104.29,475.19,17
CUST_00641,Paid Social,SMB,705.34,176.71,6
CUST_00642,Organic SEO,Enterprise,232.45,661.79,17
CUST_00643,Paid Social,SMB,376.31,93.65,4
CUST_00644,Organic SEO,Enterprise,281.89,907.52,22
CUST_00645,Paid Social,SMB,715.59,297.33,5
CUST_00646,Referral,SMB,50.0,439.48,25
CUST_00647,Email,Enterprise,268.58,737.2,20
CUST_00648,Email,Enterprise,156.56,640.99,17
CUST_00649,Email,Enterprise,255.24,658.2,15
CUST_00650,Organic SEO,Enterprise,316.73,644.15,26
CUST_00651,Paid Social,Enterprise,740.76,323.33,5
CUST_00652,Organic SEO,Enterprise,377.41,832.51,21
CUST_00653,Email,Enterprise,204.86,657.52,9
CUST_00654,Email,SMB,50.0,333.65,21
CUST_00655,Organic SEO,SMB,172.65,428.6,25
CUST_00656,Paid Social,Enterprise,958.18,484.96,3
CUST_00657,Paid Social,SMB,860.0,279.89,3
CUST_00658,Organic SEO,SMB,81.73,497.84,12
CUST_00659,Email,SMB,195.42,53.14,21
CUST_00660,Organic SEO,SMB,181.21,373.05,17
CUST_00661,Organic SEO,SMB,265.44,437.78,13
CUST_00662,Referral,SMB,50.0,443.05,21
CUST_00663,Email,Enterprise,134.61,666.74,13
CUST_00664,Paid Social,SMB,497.67,297.83,7
CUST_00665,Paid Social,SMB,659.6,167.57,5
CUST_00666,Paid Social,SMB,507.36,112.61,5
CUST_00667,Paid Social,SMB,830.2,235.42,2
CUST_00668,Paid Social,SMB,501.45,123.27,6
CUST_00669,Paid Social,Enterprise,993.48,480.62,4
CUST_00670,Paid Social,SMB,457.8,233.24,3
CUST_00671,Paid Social,Enterprise,649.2,598.48,4
CUST_00672,Referral,SMB,93.85,457.09,23
CUST_00673,Paid Social,SMB,284.71,81.67,4
CUST_00674,Organic SEO,SMB,175.74,279.93,16
CUST_00675,Organic SEO,SMB,279.64,157.0,14
CUST_00676,Referral,Enterprise,225.88,890.2,17
CUST_00677,Paid Social,Enterprise,1109.38,500.97,4
CUST_00678,Organic SEO,SMB,163.54,287.61,12
CUST_00679,Referral,SMB,84.02,288.57,22
CUST_00680,Referral,SMB,100.4,530.9,28
CUST_00681,Referral,SMB,73.8,484.92,24
CUST_00682,Paid Social,Enterprise,958.01,452.85,3
CUST_00683,Paid Social,SMB,586.36,78.88,4
CUST_00684,Email,Enterprise,88.09,545.04,12
CUST_00685,Referral,SMB,126.39,509.45,18
CUST_00686,Organic SEO,SMB,195.76,457.64,17
CUST_00687,Organic SEO,SMB,68.94,337.13,17
CUST_00688,Paid Social,SMB,274.16,265.53,5
CUST_00689,Email,Enterprise,223.03,698.5,18
CUST_00690,Paid Social,SMB,463.72,250.66,4
CUST_00691,Organic SEO,Enterprise,240.43,915.21,7
CUST_00692,Organic SEO,SMB,204.61,291.74,14
CUST_00693,Organic SEO,Enterprise,291.19,604.14,13
CUST_00694,Paid Social,SMB,343.15,212.57,3
CUST_00695,Paid Social,Enterprise,1187.2,657.73,1
CUST_00696,Email,Enterprise,227.49,753.57,18
CUST_00697,Paid Social,Enterprise,780.54,474.03,3
CUST_00698,Email,SMB,93.09,200.05,15
CUST_00699,Paid Social,Enterprise,628.5,477.99,3
CUST_00700,Organic SEO,SMB,164.41,285.26,19
CUST_00701,Organic SEO,SMB,216.89,534.84,5
CUST_00702,Paid Social,SMB,345.85,205.22,5
CUST_00703,Organic SEO,SMB,52.98,251.97,18
CUST_00704,Paid Social,Enterprise,914.28,529.99,5
CUST_00705,Paid Social,SMB,556.95,249.93,5
CUST_00706,Referral,SMB,111.27,128.89,31
CUST_00707,Organic SEO,SMB,50.0,241.29,16
CUST_00708,Referral,SMB,111.54,50.0,21
CUST_00709,Paid Social,Enterprise,1041.63,585.51,3
CUST_00710,Email,SMB,98.46,256.47,14
CUST_00711,Email,SMB,65.57,230.52,17
CUST_00712,Email,SMB,117.92,361.7,16
CUST_00713,Organic SEO,Enterprise,317.76,864.6,9
CUST_00714,Organic SEO,Enterprise,224.24,742.55,17
CUST_00715,Organic SEO,Enterprise,235.29,868.32,27
CUST_00716,Referral,SMB,94.52,430.96,27
CUST_00717,Referral,SMB,50.0,423.7,27
CUST_00718,Referral,SMB,65.49,260.55,20
CUST_00719,Paid Social,SMB,485.08,150.72,8
CUST_00720,Email,SMB,90.46,205.4,15
CUST_00721,Referral,Enterprise,191.28,898.26,24
CUST_00722,Paid Social,SMB,339.13,366.39,5
CUST_00723,Paid Social,SMB,684.59,265.36,6
CUST_00724,Email,Enterprise,163.71,625.32,21
CUST_00725,Organic SEO,Enterprise,369.08,641.82,19
CUST_00726,Referral,SMB,72.92,329.39,23
CUST_00727,Paid Social,SMB,701.37,273.15,4
CUST_00728,Email,SMB,135.17,280.8,17
CUST_00729,Paid Social,SMB,747.36,50.0,6
CUST_00730,Paid Social,SMB,218.97,343.05,4
CUST_00731,Paid Social,SMB,276.82,295.07,5
CUST_00732,Referral,Enterprise,124.53,733.11,20
CUST_00733,Email,Enterprise,148.82,571.16,16
CUST_00734,Organic SEO,SMB,94.05,406.92,25
CUST_00735,Organic SEO,SMB,143.09,374.32,28
CUST_00736,Referral,SMB,50.0,574.86,28
CUST_00737,Organic SEO,Enterprise,326.76,910.09,19
CUST_00738,Referral,SMB,67.6,562.29,28
CUST_00739,Organic SEO,SMB,218.32,364.9,14
CUST_00740,Organic SEO,SMB,163.48,463.65,23
CUST_00741,Organic SEO,SMB,126.22,394.69,11
CUST_00742,Organic SEO,Enterprise,334.6,681.84,21
CUST_00743,Email,SMB,60.28,412.98,17
CUST_00744,Organic SEO,SMB,105.12,436.05,15
CUST_00745,Paid Social,SMB,630.92,207.83,2
CUST_00746,Referral,SMB,53.62,364.05,30
CUST_00747,Organic SEO,Enterprise,329.57,946.62,26
CUST_00748,Organic SEO,Enterprise,243.41,747.27,15
CUST_00749,Referral,SMB,64.5,180.61,21
CUST_00750,Email,SMB,54.15,311.75,24
CUST_00751,Paid Social,SMB,404.32,250.03,6
CUST_00752,Referral,SMB,97.81,458.02,19
CUST_00753,Email,SMB,101.57,223.8,19
CUST_00754,Organic SEO,Enterprise,171.01,874.82,10
CUST_00755,Paid Social,SMB,669.27,200.66,3
CUST_00756,Email,SMB,138.07,403.23,14
CUST_00757,Email,SMB,144.43,97.92,10
CUST_00758,Organic SEO,Enterprise,353.04,743.4,8
CUST_00759,Referral,SMB,63.54,299.96,21
CUST_00760,Email,Enterprise,186.32,689.0,15
CUST_00761,Paid Social,SMB,740.75,270.71,5
CUST_00762,Organic SEO,SMB,221.91,317.24,11
CUST_00763,Paid Social,Enterprise,1116.25,508.23,5
CUST_00764,Email,SMB,83.5,256.4,19
CUST_00765,Paid Social,Enterprise,1076.24,566.54,6
CUST_00766,Organic SEO,SMB,186.14,374.47,17
CUST_00767,Email,SMB,166.46,279.5,17
CUST_00768,Referral,SMB,59.86,334.29,20
CUST_00769,Organic SEO,SMB,103.76,447.76,11
CUST_00770,Referral,SMB,91.47,437.23,11
CUST_00771,Paid Social,SMB,416.62,255.51,5
CUST_00772,Referral,Enterprise,152.35,984.0,21
CUST_00773,Paid Social,SMB,498.46,255.15,6
CUST_00774,Organic SEO,SMB,111.46,306.45,14
CUST_00775,Email,SMB,97.05,450.49,18
CUST_00776,Paid Social,SMB,292.4,178.46,5
CUST_00777,Paid Social,SMB,332.83,167.22,7
CUST_00778,Email,Enterprise,175.4,762.69,21
CUST_00779,Email,Enterprise,169.99,587.45,14
CUST_00780,Email,SMB,63.01,326.5,15
CUST_00781,Email,Enterprise,219.23,804.71,19
CUST_00782,Organic SEO,SMB,181.35,143.73,20
CUST_00783,Paid Social,Enterprise,1209.07,225.05,6
CUST_00784,Organic SEO,Enterprise,265.94,674.52,22
CUST_00785,Paid Social,Enterprise,1206.75,565.77,4
CUST_00786,Referral,SMB,54.98,438.8,27
CUST_00787,Email,SMB,94.58,287.41,27
CUST_00788,Organic SEO,SMB,216.72,486.51,10
CUST_00789,Organic SEO,Enterprise,233.07,776.21,12
CUST_00790,Referral,SMB,144.01,603.34,18
CUST_00791,Paid Social,Enterprise,1220.11,495.62,8
CUST_00792,Email,SMB,118.51,369.74,21
CUST_00793,Organic SEO,Enterprise,352.16,824.18,17
CUST_00794,Email,SMB,135.14,237.46,16
CUST_00795,Paid Social,SMB,296.32,72.22,5
CUST_00796,Referral,SMB,132.18,540.35,21
CUST_00797,Referral,SMB,149.14,346.02,10
CUST_00798,Organic SEO,SMB,50.0,230.07,22
CUST_00799,Email,Enterprise,174.43,715.79,22
CUST_00800,Referral,SMB,50.0,482.2,25
CUST_00801,Email,SMB,73.27,443.65,14
CUST_00802,Paid Social,Enterprise,829.92,686.05,5
CUST_00803,Organic SEO,SMB,207.52,509.04,14
CUST_00804,Email,Enterprise,259.24,624.32,13
CUST_00805,Organic SEO,Enterprise,259.18,699.57,22
CUST_00806,Email,SMB,124.02,268.33,18
CUST_00807,Referral,SMB,78.37,377.35,22
CUST_00808,Referral,SMB,104.22,470.68,19
CUST_00809,Organic SEO,Enterprise,326.33,743.54,14
CUST_00810,Paid Social,SMB,231.76,320.99,5
CUST_00811,Referral,SMB,95.38,555.95,19
CUST_00812,Referral,Enterprise,111.4,905.07,23
CUST_00813,Paid Social,SMB,448.69,365.14,1
CUST_00814,Referral,Enterprise,198.7,998.85,24
CUST_00815,Referral,Enterprise,50.0,1062.91,15
CUST_00816,Organic SEO,SMB,121.54,341.23,20
CUST_00817,Email,Enterprise,231.77,756.82,19
CUST_00818,Organic SEO,Enterprise,290.68,813.75,12
CUST_00819,Paid Social,SMB,360.82,313.09,6
CUST_00820,Organic SEO,SMB,195.43,303.41,22
CUST_00821,Referral,SMB,50.0,560.06,20
CUST_00822,Paid Social,SMB,799.15,95.57,7
CUST_00823,Organic SEO,Enterprise,253.81,726.26,18
CUST_00824,Organic SEO,SMB,110.18,352.04,14
CUST_00825,Organic SEO,Enterprise,233.44,821.56,13
CUST_00826,Referral,SMB,61.11,241.54,18
CUST_00827,Organic SEO,SMB,230.7,266.95,14
CUST_00828,Organic SEO,Enterprise,287.14,727.21,29
CUST_00829,Email,Enterprise,195.69,703.85,19
CUST_00830,Organic SEO,SMB,207.47,385.66,17
CUST_00831,Paid Social,SMB,860.33,223.52,4
CUST_00832,Organic SEO,SMB,113.25,170.05,22
CUST_00833,Paid Social,SMB,73.35,231.98,4
CUST_00834,Paid Social,SMB,899.19,67.65,3
CUST_00835,Organic SEO,SMB,143.83,338.27,15
CUST_00836,Organic SEO,Enterprise,270.64,629.45,19
CUST_00837,Referral,SMB,50.0,416.65,18
CUST_00838,Organic SEO,Enterprise,336.48,961.08,16
CUST_00839,Email,Enterprise,265.58,641.97,12
CUST_00840,Email,SMB,190.57,364.47,16
CUST_00841,Paid Social,Enterprise,1022.69,520.68,4
CUST_00842,Email,SMB,52.31,289.3,18
CUST_00843,Paid Social,Enterprise,876.9,577.21,5
CUST_00844,Referral,SMB,57.27,248.51,21
CUST_00845,Paid Social,SMB,401.64,262.77,3
CUST_00846,Organic SEO,Enterprise,238.58,883.84,18
CUST_00847,Paid Social,SMB,369.51,234.09,7
CUST_00848,Referral,Enterprise,169.78,973.08,17
CUST_00849,Organic SEO,Enterprise,337.09,1022.99,14
CUST_00850,Email,SMB,58.81,331.68,19
CUST_00851,Paid Social,SMB,479.55,137.71,4
CUST_00852,Email,SMB,138.91,276.33,18
CUST_00853,Paid Social,SMB,705.65,254.12,4
CUST_00854,Referral,Enterprise,188.53,784.71,16
CUST_00855,Paid Social,SMB,448.02,188.23,3
CUST_00856,Paid Social,SMB,825.48,427.98,4
CUST_00857,Paid Social,Enterprise,915.51,479.09,6
CUST_00858,Organic SEO,SMB,230.34,164.5,20
CUST_00859,Organic SEO,Enterprise,197.09,961.41,20
CUST_00860,Paid Social,SMB,347.8,210.78,4
CUST_00861,Email,Enterprise,226.63,770.98,11
CUST_00862,Organic SEO,SMB,262.33,536.63,13
CUST_00863,Organic SEO,SMB,156.37,548.19,24
CUST_00864,Organic SEO,SMB,131.8,449.58,32
CUST_00865,Organic SEO,SMB,158.31,290.41,18
CUST_00866,Organic SEO,Enterprise,290.29,710.3,20
CUST_00867,Paid Social,SMB,270.21,172.6,6
CUST_00868,Paid Social,Enterprise,583.12,577.29,1
CUST_00869,Referral,SMB,50.0,355.13,23
CUST_00870,Referral,SMB,134.38,427.49,20
CUST_00871,Organic SEO,SMB,186.77,264.2,18
CUST_00872,Paid Social,SMB,280.1,239.93,4
CUST_00873,Email,SMB,75.81,330.68,16
CUST_00874,Organic SEO,SMB,222.53,183.38,17
CUST_00875,Paid Social,Enterprise,762.15,574.28,6
CUST_00876,Paid Social,SMB,587.42,169.16,6
CUST_00877,Email,SMB,50.0,150.15,10
CUST_00878,Email,SMB,110.49,379.14,4
CUST_00879,Paid Social,SMB,734.09,244.3,2
CUST_00880,Paid Social,Enterprise,917.17,594.33,5
CUST_00881,Paid Social,SMB,693.83,109.54,4
CUST_00882,Email,SMB,70.39,478.17,18
CUST_00883,Paid Social,SMB,1008.46,190.42,3
CUST_00884,Paid Social,SMB,470.29,356.55,4
CUST_00885,Email,SMB,117.6,324.19,16
CUST_00886,Paid Social,Enterprise,781.57,483.64,4
CUST_00887,Email,SMB,111.66,404.63,23
CUST_00888,Paid Social,SMB,344.72,197.22,3
CUST_00889,Paid Social,Enterprise,932.68,447.55,5
CUST_00890,Paid Social,SMB,694.65,50.0,5
CUST_00891,Email,Enterprise,182.29,715.74,12
CUST_00892,Referral,SMB,129.87,538.73,25
CUST_00893,Referral,Enterprise,187.26,799.07,18
CUST_00894,Organic SEO,SMB,197.15,275.55,25
CUST_00895,Email,SMB,97.44,362.68,24
CUST_00896,Paid Social,SMB,368.88,238.69,6
CUST_00897,Paid Social,SMB,667.23,203.0,4
CUST_00898,Referral,SMB,79.84,608.22,20
CUST_00899,Paid Social,SMB,510.06,194.09,6
CUST_00900,Paid Social,SMB,523.99,142.19,3
CUST_00901,Paid Social,SMB,136.25,157.68,6
CUST_00902,Paid Social,SMB,734.28,294.2,5
CUST_00903,Paid Social,Enterprise,876.23,565.74,5
CUST_00904,Email,Enterprise,284.2,662.65,21
CUST_00905,Organic SEO,SMB,204.45,440.9,7
CUST_00906,Referral,SMB,120.52,403.42,19
CUST_00907,Referral,SMB,50.0,419.27,22
CUST_00908,Organic SEO,SMB,73.82,197.94,20
CUST_00909,Paid Social,Enterprise,1055.91,513.13,6
CUST_00910,Organic SEO,SMB,146.82,354.02,13
CUST_00911,Email,SMB,50.0,491.19,20
CUST_00912,Paid Social,Enterprise,648.35,510.02,4
CUST_00913,Email,SMB,99.67,276.14,17
CUST_00914,Organic SEO,Enterprise,324.59,812.26,17
CUST_00915,Organic SEO,Enterprise,266.07,871.05,20
CUST_00916,Organic SEO,SMB,156.36,356.05,19
CUST_00917,Paid Social,SMB,411.7,306.44,3
CUST_00918,Referral,SMB,73.6,499.44,15
CUST_00919,Email,SMB,50.0,320.99,9
CUST_00920,Paid Social,SMB,262.22,300.59,4
CUST_00921,Referral,Enterprise,204.49,739.37,21
CUST_00922,Organic SEO,SMB,175.98,231.24,23
CUST_00923,Referral,SMB,105.87,210.79,21
CUST_00924,Email,SMB,129.37,258.94,10
CUST_00925,Organic SEO,Enterprise,292.21,1011.24,16
CUST_00926,Paid Social,SMB,778.46,164.79,5
CUST_00927,Paid Social,Enterprise,1037.87,495.24,4
CUST_00928,Organic SEO,SMB,195.57,568.06,19
CUST_00929,Email,SMB,88.78,296.97,26
CUST_00930,Paid Social,Enterprise,923.28,442.5,3
CUST_00931,Paid Social,Enterprise,570.34,528.72,5
CUST_00932,Referral,SMB,74.12,418.05,14
CUST_00933,Referral,SMB,92.65,482.59,18
CUST_00934,Organic SEO,Enterprise,376.93,675.92,19
CUST_00935,Paid Social,SMB,648.7,225.54,4
CUST_00936,Paid Social,SMB,238.8,354.66,4
CUST_00937,Paid Social,Enterprise,995.73,556.54,4
CUST_00938,Referral,SMB,81.09,593.48,15
CUST_00939,Paid Social,SMB,879.03,165.46,3
CUST_00940,Organic SEO,SMB,159.94,602.92,8
CUST_00941,Paid Social,SMB,470.62,275.36,5
CUST_00942,Organic SEO,Enterprise,298.42,689.02,15
CUST_00943,Email,SMB,105.32,207.66,15
CUST_00944,Referral,SMB,74.39,358.89,23
CUST_00945,Paid Social,SMB,168.28,211.88,8
CUST_00946,Paid Social,Enterprise,703.5,611.7,5
CUST_00947,Paid Social,SMB,387.47,113.64,5
CUST_00948,Referral,Enterprise,210.37,845.4,21
CUST_00949,Referral,SMB,123.36,464.31,12
CUST_00950,Email,Enterprise,207.45,815.66,15
CUST_00951,Email,SMB,50.0,351.88,15
CUST_00952,Email,Enterprise,120.69,512.48,19
CUST_00953,Paid Social,SMB,364.17,150.83,4
CUST_00954,Referral,SMB,65.45,433.01,20
CUST_00955,Organic SEO,Enterprise,203.5,711.77,20
CUST_00956,Organic SEO,Enterprise,278.02,758.99,27
CUST_00957,Organic SEO,SMB,195.86,453.77,17
CUST_00958,Paid Social,Enterprise,938.63,457.2,6
CUST_00959,Paid Social,SMB,476.13,252.51,5
CUST_00960,Email,Enterprise,202.18,951.13,13
CUST_00961,Paid Social,SMB,374.37,294.97,4
CUST_00962,Email,SMB,98.89,211.79,17
CUST_00963,Paid Social,SMB,586.77,204.13,6
CUST_00964,Organic SEO,SMB,50.0,282.25,17
CUST_00965,Paid Social,Enterprise,687.99,338.62,4
CUST_00966,Organic SEO,SMB,193.64,501.03,15
CUST_00967,Email,SMB,144.99,375.47,20
CUST_00968,Paid Social,SMB,432.97,70.63,5
CUST_00969,Organic SEO,Enterprise,214.67,688.41,16
CUST_00970,Organic SEO,SMB,131.66,375.57,21
CUST_00971,Email,SMB,95.45,352.59,16
CUST_00972,Referral,Enterprise,192.24,871.48,21
CUST_00973,Email,SMB,95.15,299.59,12
CUST_00974,Paid Social,Enterprise,740.13,565.82,3
CUST_00975,Paid Social,Enterprise,841.56,587.38,4
CUST_00976,Paid Social,SMB,645.17,179.31,3
CUST_00977,Email,Enterprise,131.23,796.71,11
CUST_00978,Paid Social,Enterprise,1033.49,406.0,6
CUST_00979,Organic SEO,SMB,284.41,174.48,12
CUST_00980,Email,SMB,146.79,363.74,19
CUST_00981,Organic SEO,Enterprise,241.07,986.63,18
CUST_00982,Email,SMB,57.24,290.95,11
CUST_00983,Paid Social,Enterprise,1185.37,436.57,5
CUST_00984,Paid Social,SMB,411.28,177.12,2
CUST_00985,Email,SMB,138.92,438.42,12
CUST_00986,Organic SEO,SMB,59.29,448.36,9
CUST_00987,Email,SMB,166.88,229.08,11
CUST_00988,Organic SEO,SMB,166.91,245.8,14
CUST_00989,Paid Social,Enterprise,962.72,277.38,7
CUST_00990,Referral,Enterprise,161.03,727.91,15
CUST_00991,Email,Enterprise,247.62,729.1,21
CUST_00992,Email,SMB,81.28,343.18,17
CUST_00993,Paid Social,Enterprise,1024.15,597.46,3
CUST_00994,Email,SMB,106.86,257.04,15
CUST_00995,Organic SEO,Enterprise,317.41,586.06,23
CUST_00996,Paid Social,SMB,290.95,204.84,6
CUST_00997,Referral,Enterprise,170.98,940.14,14
CUST_00998,Paid Social,Enterprise,711.06,580.71,4
CUST_00999,Referral,SMB,70.68,545.31,15
CUST_01000,Organic SEO,SMB,168.15,364.72,17
CUST_01001,Paid Social,SMB,402.68,180.31,3
CUST_01002,Organic SEO,SMB,180.96,286.5,22
CUST_01003,Referral,SMB,80.14,282.4,20
CUST_01004,Email,SMB,93.51,410.86,14
CUST_01005,Referral,SMB,78.33,603.5,25
CUST_01006,Email,Enterprise,277.82,791.61,12
CUST_01007,Email,SMB,156.55,459.9,22
CUST_01008,Referral,Enterprise,194.08,1021.78,20
CUST_01009,Paid Social,Enterprise,748.27,464.3,2
CUST_01010,Organic SEO,SMB,232.57,328.84,24
CUST_01011,Paid Social,SMB,274.33,329.94,4
CUST_01012,Referral,Enterprise,114.55,1107.53,28
CUST_01013,Referral,Enterprise,166.91,900.41,24
CUST_01014,Paid Social,SMB,531.03,161.2,4
CUST_01015,Email,Enterprise,291.23,925.85,22
CUST_01016,Referral,Enterprise,176.24,852.09,17
CUST_01017,Paid Social,Enterprise,767.19,446.21,8
CUST_01018,Organic SEO,Enterprise,383.88,850.09,13
CUST_01019,Referral,SMB,119.26,388.98,9
CUST_01020,Paid Social,Enterprise,950.68,420.23,3
CUST_01021,Email,Enterprise,191.73,624.66,15
CUST_01022,Paid Social,SMB,481.18,63.68,7
CUST_01023,Referral,Enterprise,125.08,772.19,20
CUST_01024,Referral,SMB,84.21,609.67,23
CUST_01025,Referral,SMB,107.83,455.69,23
